YEAR,DAY,HR,RAD_AU,SE_LAT,SE_LON
2023,18,5,19.6638,-0.352,47.685
2023,18,6,19.6638,-0.352,47.686
2023,18,7,19.6638,-0.352,47.686
2023,18,8,19.6638,-0.352,47.687
2023,18,9,19.6638,-0.352,47.687
2023,18,10,19.6637,-0.352,47.687
2023,18,11,19.6637,-0.352,47.688
2023,18,12,19.6637,-0.352,47.688
2023,18,13,19.6637,-0.352,47.689
2023,18,14,19.6637,-0.352,47.689
2023,18,15,19.6637,-0.352,47.690
2023,18,16,19.6637,-0.352,47.690
2023,18,17,19.6637,-0.352,47.691
2023,18,18,19.6637,-0.352,47.691
2023,18,19,19.6637,-0.352,47.692
2023,18,20,19.6637,-0.352,47.692
2023,18,21,19.6637,-0.352,47.693
2023,18,22,19.6637,-0.352,47.693
2023,18,23,19.6637,-0.351,47.693
2023,19,0,19.6637,-0.351,47.694
2023,19,1,19.6637,-0.351,47.694
2023,19,2,19.6636,-0.351,47.695
2023,19,3,19.6636,-0.351,47.695
2023,19,4,19.6636,-0.351,47.696
2023,19,5,19.6636,-0.351,47.696
2023,19,6,19.6636,-0.351,47.697
2023,19,7,19.6636,-0.351,47.697
2023,19,8,19.6636,-0.351,47.698
2023,19,9,19.6636,-0.351,47.698
2023,19,10,19.6636,-0.351,47.699
2023,19,11,19.6636,-0.351,47.699
2023,19,12,19.6636,-0.351,47.700
2023,19,13,19.6636,-0.351,47.700
2023,19,14,19.6636,-0.351,47.700
2023,19,15,19.6636,-0.351,47.701
2023,19,16,19.6636,-0.351,47.701
2023,19,17,19.6636,-0.351,47.702
2023,19,18,19.6635,-0.351,47.702
2023,19,19,19.6635,-0.351,47.703
2023,19,20,19.6635,-0.351,47.703
2023,19,21,19.6635,-0.351,47.704
2023,19,22,19.6635,-0.351,47.704
2023,19,23,19.6635,-0.351,47.705
2023,20,0,19.6635,-0.351,47.705
2023,20,1,19.6635,-0.351,47.706
2023,20,2,19.6635,-0.351,47.706
2023,20,3,19.6635,-0.351,47.707
2023,20,4,19.6635,-0.351,47.707
2023,20,5,19.6635,-0.351,47.707
2023,20,6,19.6635,-0.351,47.708
2023,20,7,19.6635,-0.351,47.708
2023,20,8,19.6635,-0.351,47.709
2023,20,9,19.6635,-0.351,47.709
2023,20,10,19.6634,-0.351,47.710
2023,20,11,19.6634,-0.351,47.710
2023,20,12,19.6634,-0.351,47.711
2023,20,13,19.6634,-0.351,47.711
2023,20,14,19.6634,-0.351,47.712
2023,20,15,19.6634,-0.351,47.712
2023,20,16,19.6634,-0.351,47.713
2023,20,17,19.6634,-0.351,47.713
2023,20,18,19.6634,-0.351,47.714
2023,20,19,19.6634,-0.351,47.714
2023,20,20,19.6634,-0.351,47.714
2023,20,21,19.6634,-0.351,47.715
2023,20,22,19.6634,-0.351,47.715
2023,20,23,19.6634,-0.351,47.716
2023,21,0,19.6634,-0.351,47.716
2023,21,1,19.6633,-0.351,47.717
2023,21,2,19.6633,-0.351,47.717
2023,21,3,19.6633,-0.351,47.718
2023,21,4,19.6633,-0.351,47.718
2023,21,5,19.6633,-0.351,47.719
2023,21,6,19.6633,-0.351,47.719
2023,21,7,19.6633,-0.351,47.720
2023,21,8,19.6633,-0.351,47.720
2023,21,9,19.6633,-0.351,47.721
2023,21,10,19.6633,-0.351,47.721
2023,21,11,19.6633,-0.351,47.721
2023,21,12,19.6633,-0.351,47.722
2023,21,13,19.6633,-0.351,47.722
2023,21,14,19.6633,-0.351,47.723
2023,21,15,19.6633,-0.351,47.723
2023,21,16,19.6633,-0.351,47.724
2023,21,17,19.6632,-0.351,47.724
2023,21,18,19.6632,-0.351,47.725
2023,21,19,19.6632,-0.351,47.725
2023,21,20,19.6632,-0.351,47.726
2023,21,21,19.6632,-0.351,47.726
2023,21,22,19.6632,-0.351,47.727
2023,21,23,19.6632,-0.351,47.727
2023,22,0,19.6632,-0.351,47.727
2023,22,1,19.6632,-0.351,47.728
2023,22,2,19.6632,-0.351,47.728
2023,22,3,19.6632,-0.351,47.729
2023,22,4,19.6632,-0.351,47.729
2023,22,5,19.6632,-0.351,47.730
2023,22,6,19.6632,-0.351,47.730
2023,22,7,19.6632,-0.351,47.731
2023,22,8,19.6632,-0.351,47.731
2023,22,9,19.6631,-0.351,47.732
2023,22,10,19.6631,-0.351,47.732
2023,22,11,19.6631,-0.351,47.733
2023,22,12,19.6631,-0.351,47.733
2023,22,13,19.6631,-0.351,47.734
2023,22,14,19.6631,-0.351,47.734
2023,22,15,19.6631,-0.351,47.734
2023,22,16,19.6631,-0.351,47.735
2023,22,17,19.6631,-0.351,47.735
2023,22,18,19.6631,-0.351,47.736
2023,22,19,19.6631,-0.351,47.736
2023,22,20,19.6631,-0.351,47.737
2023,22,21,19.6631,-0.351,47.737
2023,22,22,19.6631,-0.351,47.738
2023,22,23,19.6631,-0.351,47.738
2023,23,0,19.6631,-0.351,47.739
2023,23,1,19.6630,-0.351,47.739
2023,23,2,19.6630,-0.351,47.740
2023,23,3,19.6630,-0.351,47.740
2023,23,4,19.6630,-0.351,47.741
2023,23,5,19.6630,-0.351,47.741
2023,23,6,19.6630,-0.351,47.741
2023,23,7,19.6630,-0.351,47.742
2023,23,8,19.6630,-0.351,47.742
2023,23,9,19.6630,-0.351,47.743
2023,23,10,19.6630,-0.351,47.743
