YEAR,DAY,HR,RAD_AU,SE_LAT,SE_LON
2023,22,12,9.8289,-1.353,326.962
2023,22,13,9.8289,-1.353,326.964
2023,22,14,9.8289,-1.353,326.965
2023,22,15,9.8289,-1.353,326.966
2023,22,16,9.8289,-1.353,326.968
2023,22,17,9.8289,-1.353,326.969
2023,22,18,9.8289,-1.353,326.970
2023,22,19,9.8289,-1.353,326.972
2023,22,20,9.8289,-1.353,326.973
2023,22,21,9.8288,-1.353,326.974
2023,22,22,9.8288,-1.354,326.975
2023,22,23,9.8288,-1.354,326.977
2023,23,0,9.8288,-1.354,326.978
2023,23,1,9.8288,-1.354,326.979
2023,23,2,9.8288,-1.354,326.981
2023,23,3,9.8288,-1.354,326.982
2023,23,4,9.8288,-1.354,326.983
2023,23,5,9.8288,-1.354,326.985
2023,23,6,9.8288,-1.354,326.986
2023,23,7,9.8287,-1.354,326.987
2023,23,8,9.8287,-1.354,326.989
2023,23,9,9.8287,-1.354,326.990
2023,23,10,9.8287,-1.354,326.991
2023,23,11,9.8287,-1.354,326.993
2023,23,12,9.8287,-1.354,326.994
2023,23,13,9.8287,-1.354,326.995
2023,23,14,9.8287,-1.354,326.996
2023,23,15,9.8287,-1.354,326.998
2023,23,16,9.8286,-1.354,326.999
2023,23,17,9.8286,-1.354,327.000
2023,23,18,9.8286,-1.355,327.002
2023,23,19,9.8286,-1.355,327.003
2023,23,20,9.8286,-1.355,327.004
2023,23,21,9.8286,-1.355,327.006
2023,23,22,9.8286,-1.355,327.007
2023,23,23,9.8286,-1.355,327.008
2023,24,0,9.8286,-1.355,327.010
2023,24,1,9.8286,-1.355,327.011
2023,24,2,9.8285,-1.355,327.012
2023,24,3,9.8285,-1.355,327.014
2023,24,4,9.8285,-1.355,327.015
2023,24,5,9.8285,-1.355,327.016
2023,24,6,9.8285,-1.355,327.017
2023,24,7,9.8285,-1.355,327.019
2023,24,8,9.8285,-1.355,327.020
2023,24,9,9.8285,-1.355,327.021
2023,24,10,9.8285,-1.355,327.023
2023,24,11,9.8284,-1.355,327.024
2023,24,12,9.8284,-1.355,327.025
2023,24,13,9.8284,-1.355,327.027
2023,24,14,9.8284,-1.355,327.028
2023,24,15,9.8284,-1.356,327.029
2023,24,16,9.8284,-1.356,327.031
2023,24,17,9.8284,-1.356,327.032
2023,24,18,9.8284,-1.356,327.033
2023,24,19,9.8284,-1.356,327.035
2023,24,20,9.8284,-1.356,327.036
2023,24,21,9.8283,-1.356,327.037
2023,24,22,9.8283,-1.356,327.038
2023,24,23,9.8283,-1.356,327.040
2023,25,0,9.8283,-1.356,327.041
2023,25,1,9.8283,-1.356,327.042
2023,25,2,9.8283,-1.356,327.044
2023,25,3,9.8283,-1.356,327.045
2023,25,4,9.8283,-1.356,327.046
2023,25,5,9.8283,-1.356,327.048
2023,25,6,9.8282,-1.356,327.049
2023,25,7,9.8282,-1.356,327.050
2023,25,8,9.8282,-1.356,327.052
2023,25,9,9.8282,-1.356,327.053
2023,25,10,9.8282,-1.356,327.054
2023,25,11,9.8282,-1.356,327.056
2023,25,12,9.8282,-1.357,327.057
2023,25,13,9.8282,-1.357,327.058
2023,25,14,9.8282,-1.357,327.060
2023,25,15,9.8282,-1.357,327.061
2023,25,16,9.8281,-1.357,327.062
2023,25,17,9.8281,-1.357,327.063
